facility_id,facility_type,name,address,district,lon,lat,rooms,star_rating,capacity_0.6,capacity_0.7,capacity_0.8
HOTEL_184,酒店,来住星辰酒店(成都新鸿路地铁站店),新鸿南路86号9栋1层,成都市,104.105522,30.65912,34,3,40.8,47.599999999999994,54.400000000000006
HOTEL_185,酒店,南湖半岛酒店(成都双流机场航站楼店),东升街道西航港大道中二段666号8栋,成都市,103.964941,30.577155,48,2,57.599999999999994,67.19999999999999,76.80000000000001
HOTEL_186,酒店,来住星辰酒店(成都文殊院店),洛阳路165号,成都市,104.068611,30.675332,40,3,48.0,56.0,64.0
HOTEL_187,酒店,成都天府院子酒店(春熙路天府广场店),人民中路一段7号附1号,成都市,104.067128,30.661047,41,4,49.199999999999996,57.4,65.60000000000001
HOTEL_189,酒店,城市精选M酒店(春熙路西段太升路地铁站店),太升北路3号,成都市,104.079849,30.667321,79,3,94.8,110.6,126.4
HOTEL_190,酒店,成都春熙路太古里丽呈睿轩酒店,横九龙巷46号,成都市,104.073384,30.657656,98,3,117.6,137.2,156.8
HOTEL_191,酒店,成都原岛酒店(环球中心新会展店),天府一街695号中环岛广场B座5F,成都市,104.052777,30.559685,112,4,134.4,156.79999999999998,179.20000000000002
HOTEL_192,酒店,春熙宾馆(成都春熙路步行街太古里店),春熙路西段12号,成都市,104.076105,30.655159,106,3,127.19999999999999,148.39999999999998,169.60000000000002
HOTEL_193,酒店,天府四季酒店(成都双流机场店),东升街道龙桥路86号,成都市,103.949904,30.59586,38,3,45.6,53.199999999999996,60.800000000000004
HOTEL_194,酒店,花悦清居酒店(成都太古里春熙路店),大业路16号大地城市脉搏大厦1-1栋20层,成都市,104.070932,30.654043,65,3,78.0,91.0,104.0
HOTEL_195,酒店,锦城罗曼紫薇酒店(成都春熙路太古里店),春熙路正科甲巷17号,成都市,104.079269,30.656987,259,4,310.8,362.59999999999997,414.40000000000003
HOTEL_196,酒店,瑞熙酒店(成都南站川大望江校区店),科华中路139号5F,成都市,104.077632,30.616842,112,4,134.4,156.79999999999998,179.20000000000002
HOTEL_199,酒店,成都新华宾馆,新华大道江汉路29号,成都市,104.065188,30.674357,421,5,505.2,589.4,673.6
HOTEL_200,酒店,来住星辰酒店(成都锦里高升桥店),一环路西一段4号,成都市,104.040904,30.643419,70,3,84.0,98.0,112.0
HOTEL_201,酒店,初品·精选酒店(成都春熙路太古里店),青年路67号,成都市,104.071874,30.657099,66,3,79.2,92.39999999999999,105.60000000000001
HOTEL_202,酒店,D-ONE·云曦天际S高空设计师公馆(成都九眼桥牛王庙地铁站店),宏济巷136号D10天府6栋11楼1119,成都市,104.096515,30.642623,50,3,60.0,70.0,80.0
HOTEL_203,酒店,朵兰达LAB酒店(成都环球中心世纪城会展店),天府二街138号蜀都中心3号楼1层,成都市,104.066095,30.552172,60,3,72.0,84.0,96.0
HOTEL_205,酒店,成都•亿辰博雅酒店|ProjectionPlayground(熊猫基地天府动漫城店),致兴路159号,成都市,104.110451,30.698146,78,4,93.6,109.19999999999999,124.80000000000001
HOTEL_206,酒店,成都好客大酒店(武侯祠锦里店),高升桥路11号,成都市,104.037201,30.639389,136,4,163.2,190.39999999999998,217.60000000000002
HOTEL_207,酒店,艾克美雅阁大酒店(成都西站青羊工业园区店),成飞大道199号,成都市,103.961863,30.683663,325,4,390.0,454.99999999999994,520.0
HOTEL_208,酒店,成都宽窄巷子亚朵酒店,东胜街39号1栋,成都市,104.057322,30.660832,104,4,124.8,145.6,166.4
HOTEL_209,酒店,Answer答案屋顶花园酒店(四川大学望江校区九眼桥店),一环路南二段1号,成都市,104.075428,30.633879,58,3,69.6,81.19999999999999,92.80000000000001
HOTEL_210,酒店,成都集樾酒店(金沙遗址一品天下地铁站店),蜀光路2号1栋1楼,成都市,104.015626,30.692143,31,3,37.199999999999996,43.4,49.6
HOTEL_211,酒店,成都世外桃源酒店,科华北路69号,成都市,104.076995,30.629411,526,5,631.1999999999999,736.4,841.6
HOTEL_212,酒店,皈徕栖精品酒店(成都春熙路新南门地铁站店),龙江路14号,成都市,104.077134,30.640461,77,4,92.39999999999999,107.8,123.2
HOTEL_213,酒店,隐栖堂套房酒店(成都春熙路文殊院店),顺城大街301号附2号,成都市,104.070352,30.667377,69,4,82.8,96.6,110.4
HOTEL_214,酒店,柏云酒店(成都春熙路太古里中心店),红星中路二段2号4-5层,成都市,104.081496,30.657257,65,2,78.0,91.0,104.0
HOTEL_215,酒店,子云·好的家酒店(成都双流机场航站楼店),西航港学府西路南一街1号,成都市,103.981436,30.57242,30,2,36.0,42.0,48.0
HOTEL_216,酒店,成都宽窄巷子桔子水晶酒店,八宝街100号,成都市,104.059684,30.671696,160,4,192.0,224.0,256.0
HOTEL_218,酒店,西金中心·云曦天际S公馆(春熙路西部国际金融中心店),下东大街258号西部国际金融中心4栋,成都市,104.082946,30.647825,72,3,86.39999999999999,100.8,115.2
HOTEL_219,酒店,成都上古七莲酒店(环球中心大魔方店),天府大道1777号4幢28层2811号,成都市,104.071394,30.575256,30,3,36.0,42.0,48.0
HOTEL_221,酒店,成都誉峰摩方格拉德服务公寓,交子大道500号L3栋摩方购物中心18楼1812,成都市,104.053113,30.583129,100,3,120.0,140.0,160.0
HOTEL_222,酒店,SFEEL设计师酒店(成都杜甫草堂清水河大桥地铁站店),二环路西一段106号商业楼1楼,成都市,104.022598,30.649793,31,3,37.199999999999996,43.4,49.6
HOTEL_223,酒店,麦客达温德姆酒店(成都宽窄巷子店),人民北路街道金仙桥街15号1幢,成都市,104.054282,30.678291,104,4,124.8,145.6,166.4
HOTEL_224,酒店,成都怡和东方酒店(成都西站中坝地铁站店),光华北六路388号5栋1单元1层110号,成都市,103.957414,30.677124,137,4,164.4,191.79999999999998,219.20000000000002
HOTEL_225,酒店,龚禧里·玺阁酒店(成都宽窄巷子人民公园店),琴台路5号,成都市,104.04506,30.659061,81,4,97.2,113.39999999999999,129.6
HOTEL_232,酒店,成都广元宾馆(西宸天街茶店子地铁站店),营门口金房苑西路2号,成都市,104.036507,30.692792,62,3,74.39999999999999,86.8,99.2
HOTEL_233,酒店,成都城纪酒店(双流机场奥特莱斯店),东升街道航都大道二段31号附1号,成都市,103.947597,30.597059,50,4,60.0,70.0,80.0
HOTEL_234,酒店,成都青羊豪生Life酒店,日月大道一段1444号,成都市,103.966347,30.676209,182,5,218.4,254.79999999999998,291.2
HOTEL_236,酒店,成都玉林街倪家桥地铁站轻居酒店,倪家桥路2号附44号,成都市,104.06312,30.624746,100,3,120.0,140.0,160.0
HOTEL_237,酒店,成都九天国际大酒店(成都南站三瓦窑地铁站店),高攀东路6号,成都市,104.083798,30.607513,140,4,168.0,196.0,224.0
HOTEL_238,酒店,SFEEL设计师酒店(成都张家寺地铁站店),应龙北三路155号附302号3楼,成都市,104.097289,30.546507,34,3,40.8,47.599999999999994,54.400000000000006
HOTEL_239,酒店,华莲静澜酒店(成都红星桥地铁站店),星辉东路恒大曹家巷广场东区2栋2单元45楼,成都市,104.088848,30.671807,35,3,42.0,49.0,56.0
HOTEL_240,酒店,FEELONE设计师酒店(成都四川师范大学店),静渝路48号1栋25层,成都市,104.11215,30.618059,35,3,42.0,49.0,56.0
HOTEL_241,酒店,SFEEL设计师酒店(成都环球中心店),天府三街218号附32号峰汇中心2号楼22-24楼,成都市,104.061977,30.547354,57,3,68.39999999999999,79.8,91.2
HOTEL_243,酒店,成都文殊坊春熙路逸扉酒店,德盛路91号,成都市,104.074539,30.669741,111,4,133.2,155.39999999999998,177.60000000000002
HOTEL_244,酒店,凡里 FUN LIST酒店(成都春熙路太古里店),望平街70号,成都市,104.090601,30.654539,60,4,72.0,84.0,96.0
HOTEL_245,酒店,枣院酒店(成都宽窄巷子枣子巷店),青羊东一路4号1栋1楼1号,成都市,104.043884,30.669337,50,3,60.0,70.0,80.0
HOTEL_246,酒店,加州壹号酒店(抚琴夜市花牌坊地铁站店),金沙路15号,成都市,104.042681,30.686293,96,3,115.19999999999999,134.39999999999998,153.60000000000002
HOTEL_247,酒店,柴印未来酒店(成都东郊记忆建设路店),建设北路三段26号2单元一楼大厅,成都市,104.116272,30.677197,30,2,36.0,42.0,48.0
HOTEL_248,酒店,盛铂仕丹酒店(锦里武侯祠地铁站店),通祠路20号,成都市,104.055042,30.646622,99,4,118.8,138.6,158.4
HOTEL_249,酒店,成都遂宁宾馆(春熙路太古里店),红星路四段王家坝街28号,成都市,104.075761,30.648371,132,3,158.4,184.79999999999998,211.20000000000002
HOTEL_250,酒店,CLOUDS HOUSE成都观雲服务公寓(成都省体育馆来福士店),跳伞塔街道人民南路四段三号成都来福士广场T5一楼大厅,成都市,104.067835,30.630888,50,3,60.0,70.0,80.0
HOTEL_251,酒店,Mcsrh麦嘉·拾趣酒店(成都春熙路太古里店),商业场街1号附89号,成都市,104.078825,30.658756,68,3,81.6,95.19999999999999,108.80000000000001
HOTEL_252,酒店,盛铂仕丹酒店(成都金融城双子塔店),益州东一街中航国际广场C栋1楼大厅,成都市,104.062044,30.583954,132,4,158.4,184.79999999999998,211.20000000000002
HOTEL_253,酒店,万澳酒店(成都春熙路太古里店),学道街87号,成都市,104.07328,30.652863,75,3,90.0,105.0,120.0
HOTEL_255,酒店,艾特摩高电竞酒店(成都339天府熊猫塔红星桥地铁站店),曹家巷广场四期二栋一单元37层,成都市,104.089873,30.671385,34,2,40.8,47.599999999999994,54.400000000000006
HOTEL_256,酒店,成都城市花果山酒店(春熙路天府广场店),人民南路1段122号,成都市,104.065552,30.654198,50,4,60.0,70.0,80.0
HOTEL_257,酒店,全锦酒店(成都华西附二院锦江院区店),银杏大道391号人居R17-1幢1楼,成都市,104.154326,30.58833,30,2,36.0,42.0,48.0
HOTEL_258,酒店,铂兰蒂雅酒店(犀浦地铁站店),兴业街2号1幢3单元一楼大厅,成都市,103.974779,30.751707,34,2,40.8,47.599999999999994,54.400000000000006
HOTEL_259,酒店,川行隐里酒店(成都宽窄巷子店),十二桥路19号1栋,成都市,104.045205,30.664012,40,4,48.0,56.0,64.0
HOTEL_260,酒店,天顾酒店(成都武侯祠锦里店),通祠路20号1栋2单元,成都市,104.055182,30.64663,30,2,36.0,42.0,48.0
HOTEL_261,酒店,全季酒店(成都火车南站人民南路店),玉林街道二环南路三段3号,成都市,104.063277,30.620588,198,3,237.6,277.2,316.8
HOTEL_262,酒店,青青熙舍酒店(成都春熙路太古里店),走马街68号9楼,成都市,104.075666,30.65289,30,3,36.0,42.0,48.0
HOTEL_263,酒店,熹月里酒店(成都九眼桥牛市口地铁站店),通宝街99号6栋2单元18楼,成都市,104.107796,30.635164,30,3,36.0,42.0,48.0
HOTEL_264,酒店,楠悦酒店(成都火车东站西广场迎晖路地铁站店),槐花路80号1栋1层,成都市,104.142413,30.641082,43,3,51.6,60.199999999999996,68.8
HOTEL_266,酒店,雅逸精选酒店(成都春熙路店),青石桥北街44号米瑞广场6楼,成都市,104.072935,30.654557,67,2,80.39999999999999,93.8,107.2
HOTEL_267,酒店,空港御庭酒店(成都双流机场航站楼店),学府西路常乐小区南四街2号,成都市,103.982795,30.572787,65,2,78.0,91.0,104.0
HOTEL_268,酒店,绅泰大酒店(成都金融城双子塔店),天久南巷6号,成都市,104.077154,30.592591,200,4,240.0,280.0,320.0
HOTEL_269,酒店,Mcsrh麦嘉·拾趣酒店(成都红牌楼店),佳灵路9号1栋,成都市,104.027395,30.630193,53,3,63.599999999999994,74.19999999999999,84.80000000000001
HOTEL_270,酒店,成都宽窄巷子人民公园地铁站亚朵S酒店,蜀都大道少城路33号,成都市,104.057812,30.65955,122,5,146.4,170.79999999999998,195.20000000000002
HOTEL_271,酒店,成都尚景云墅酒店(成都双流机场店),西航港大道中二段666号27栋,成都市,103.965896,30.577047,32,2,38.4,44.8,51.2
HOTEL_272,酒店,成都望江宾馆,下沙河铺42号,成都市,104.113624,30.627009,325,5,390.0,454.99999999999994,520.0
HOTEL_273,酒店,康德丽澳臻品酒店(太古里九眼桥店),致民东路39号,成都市,104.086659,30.640361,72,3,86.39999999999999,100.8,115.2
HOTEL_274,酒店,融康军培酒店(成都太古里春熙路店),天仙桥北路12号,成都市,104.086735,30.6514,174,4,208.79999999999998,243.6,278.40000000000003
HOTEL_275,酒店,成都悦惠美酒店(文殊院店),人民中路三段18号,成都市,104.069486,30.675626,60,2,72.0,84.0,96.0
HOTEL_276,酒店,雅斯特国际酒店(成都新会展环球中心店),吉庆二路421号,成都市,104.060568,30.557099,109,4,130.79999999999998,152.6,174.4
HOTEL_277,酒店,成都朴悦酒店(天河路地铁站店),迪康大道8号1栋1单元,成都市,103.963428,30.748489,89,4,106.8,124.6,142.4
HOTEL_278,酒店,成都天府广场春熙路君亭尚品酒店,上翔街35号附2号,成都市,104.069139,30.662119,53,3,63.599999999999994,74.19999999999999,84.80000000000001
HOTEL_281,酒店,明宇丽呈睿轩酒店(金融城店),交子大道998号润富国际二期8栋2单元一楼大厅,成都市,104.047083,30.582329,30,3,36.0,42.0,48.0
HOTEL_282,酒店,隐栖堂美学生活院子酒店(成都宽窄巷子人民公园地铁站店),将军街5号,成都市,104.059901,30.659237,34,4,40.8,47.599999999999994,54.400000000000006
HOTEL_283,酒店,WEZO围坐酒店(成都宽窄巷子天府广场店),过街楼街92号,成都市,104.058791,30.669874,41,4,49.199999999999996,57.4,65.60000000000001
HOTEL_284,酒店,成都四川大学科华北路亚朵酒店,科华北路36号,成都市,104.076103,30.629424,122,4,146.4,170.79999999999998,195.20000000000002
HOTEL_285,酒店,麦瑞卡酒店(成都建设路电子科大店),建设巷2号润新公寓3号楼,成都市,104.10359,30.670461,71,3,85.2,99.39999999999999,113.60000000000001
HOTEL_286,酒店,成都云栖酒店(杜甫草堂省骨科医院地铁站店),一环路西一段百花西路一号,成都市,104.040444,30.654958,100,4,120.0,140.0,160.0
HOTEL_287,酒店,芸旅精选酒店(成都双流机场航站楼店),东升街道西航港大道中二段666号3栋,成都市,103.964694,30.576983,33,2,39.6,46.199999999999996,52.800000000000004
HOTEL_288,酒店,豪悦酒店(成都金融城环球中心店),锦城大道666号奥克斯公寓楼5号楼10楼,成都市,104.060388,30.576207,38,3,45.6,53.199999999999996,60.800000000000004
HOTEL_289,酒店,成都安悦原舍酒店(春熙路天府广场店),顺城大街301号 (新世纪广场),成都市,104.07033,30.667384,118,4,141.6,165.2,188.8
HOTEL_290,酒店,丽呈東谷酒店(成都大学青龙湖湿地公园店),十陵街道成洛大道2025号87栋1层1号-附1号,成都市,104.186122,30.650096,208,4,249.6,291.2,332.8
HOTEL_291,酒店,亚善天籁S高空酒店(成都春熙路天府广场店),人民南路一段126号B塔,成都市,104.064436,30.653157,130,4,156.0,182.0,208.0
HOTEL_292,酒店,禾桃酒店(成都西站中坝地铁站店),西城新中心E座13F,成都市,103.966021,30.675974,30,3,36.0,42.0,48.0
HOTEL_293,酒店,山水S酒店(成都宽窄巷子天府广场店),陕西街239号,成都市,104.060142,30.654283,116,4,139.2,162.39999999999998,185.60000000000002
HOTEL_294,酒店,阿特丽锦江公园酒店(成都太古里合江亭店),天仙桥南路4号1-6层,成都市,104.083527,30.645172,42,4,50.4,58.8,67.2
HOTEL_295,酒店,成都杜甫草堂川博物院漫心酒店,青华路29号,成都市,104.029525,30.662377,95,4,114.0,133.0,152.0
HOTEL_296,酒店,璞石酒店(成都宽窄巷子地铁站店),十二桥路2号附18号,成都市,104.04521,30.663131,71,4,85.2,99.39999999999999,113.60000000000001
HOTEL_297,酒店,馨艺诚酒店(成都世纪城新会展环球中心店),高新区天府二街138号蜀都中心3号楼1层大厅,成都市,104.066619,30.551896,50,2,60.0,70.0,80.0
HOTEL_298,酒店,东纳维斯酒店(成都双流国际机场店),航空港街道珠江路600号5栋2单元,成都市,104.009412,30.57308,30,3,36.0,42.0,48.0
HOTEL_299,酒店,和锦熙酒店(成都宽窄巷子店),长顺上街284号,成都市,104.056267,30.664804,30,2,36.0,42.0,48.0
HOTEL_300,酒店,星豪鸿酒店(成都春熙路太古里店),华兴正街39号商业场新座22楼,成都市,104.079792,30.65935,34,2,40.8,47.599999999999994,54.400000000000006
HOTEL_301,酒店,文君楼庭院·美食酒店(宽窄巷子通惠门地铁站店),琴台故径180号,成都市,104.046429,30.660882,40,3,48.0,56.0,64.0
HOTEL_302,酒店,成都锦尚花酒店(宽窄巷子店),东城根下街71号,成都市,104.060146,30.669015,136,3,163.2,190.39999999999998,217.60000000000002
HOTEL_303,酒店,舒怀酒店(成都世纪城新会展中心天府三街地铁站店),吉泰路666号花样年福年广场3栋,成都市,104.065594,30.547622,60,3,72.0,84.0,96.0
HOTEL_305,酒店,Ozz·nice4·千屿S酒店(成都熊猫基地龙潭寺地铁站店),龙潭路33号上古天地1号楼,成都市,104.165118,30.705451,55,3,66.0,77.0,88.0
HOTEL_306,酒店,棠湖悠泊豪庭酒店(成都双流国际机场东升地铁站店),棠湖南路1段1号,成都市,103.920972,30.571519,112,5,134.4,156.79999999999998,179.20000000000002
HOTEL_307,酒店,成都太古里未来中心漫心酒店,东风路26号B座,成都市,104.095365,30.650592,59,4,70.8,82.6,94.4
HOTEL_308,酒店,禅隐·室雅别院酒店(文殊院红星桥地铁站店),解放路二段195号附2号,成都市,104.081438,30.67947,40,4,48.0,56.0,64.0
HOTEL_309,酒店,成都悠尚雅居酒店(成都双流国际机场T1航站楼店),西航港大道中二段666号22幢,成都市,103.965107,30.576761,30,2,36.0,42.0,48.0
HOTEL_310,酒店,成都臻朵星空酒店(成都金融城演艺中心环球中心店),天府大道北段1777号招商玺荟二栋二单元505,成都市,104.072867,30.575221,48,3,57.599999999999994,67.19999999999999,76.80000000000001
HOTEL_312,酒店,成都春熙路顺城大街亚朵酒店,正府街2号,成都市,104.070487,30.669485,101,4,121.19999999999999,141.39999999999998,161.60000000000002
HOTEL_313,酒店,成都隐宿酒店,迪康大道8号龙城高新天地三栋一单元3楼,成都市,103.963661,30.747939,33,2,39.6,46.199999999999996,52.800000000000004
HOTEL_314,酒店,成都LOUIS酒店(文殊院骡马市地铁站店),东城根下街28号国信广场15楼,成都市,104.060827,30.670897,36,4,43.199999999999996,50.4,57.6
HOTEL_315,酒店,成都天府广场华西坝地铁站亚朵酒店,玉林街道人民南路三段1号1栋,成都市,104.067555,30.645923,127,4,152.4,177.79999999999998,203.20000000000002
HOTEL_318,酒店,芙蓉饭店(成都宽窄巷子天府广场店),过街楼街99号,成都市,104.058997,30.670054,101,3,121.19999999999999,141.39999999999998,161.60000000000002
HOTEL_319,酒店,成都西站丽呈明宇酒店(羊犀立交地铁站店),百瑞二路338号3栋,成都市,103.999393,30.697115,97,4,116.39999999999999,135.79999999999998,155.20000000000002
HOTEL_320,酒店,成都金河宾馆(天府广场宽窄巷子店),金河路18号,成都市,104.056593,30.661163,293,4,351.59999999999997,410.2,468.8
HOTEL_321,酒店,兰亭云墅酒店(成都双流国际机场店),东升街道西航港大道中二段666号40栋,成都市,103.965368,30.575862,48,2,57.599999999999994,67.19999999999999,76.80000000000001
